"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Turkey","TUR","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","251","","","","326","386","436","507","668","750","846","1048","1172","1397","1714.7","2228","2480.7","2795","3222.7","3484.1","4150.9","5226.1","6038.8","7434.3","7816.5","8180.5","8640.7","8543","8300.9","","","","",
"Turkey","TUR","Patent applications, nonresidents","IP.PAT.NRES","","","","484","600","640","832","813","545","561","547","569","","610","571","512","598","659","429","485","527","368","385","","447","461","552","760","747","886","1090","1057","1063","1057","1216","1520","735","1327","2276","2744","3156","2875","1424","348","235","218","160","211","176","177","177","228","","",
"Turkey","TUR","Patent applications, residents","IP.PAT.RESD","","","","55","78","99","124","107","87","85","89","96","","137","92","98","118","119","89","73","134","157","126","","153","132","174","138","153","162","138","148","189","169","151","170","189","203","207","276","277","337","414","489","682","928","1072","1810","2221","2555","3180","3885","","",
"Turkey","TUR","Trademark applications, aggregate direct","IP.TMK.AGGD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkey","TUR","Trademark applications, Madrid","IP.TMK.MDRD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2686","5107","6211","5467","5896","6283","8620","8982","9396","9859","7975","8241","9286","","",
"Turkey","TUR","Trademark applications, direct nonresident","IP.TMK.NRES","625","254","1150","792","995","1111","1500","1151","1095","1085","1086","1146","","2476","827","964","814","1253","1711","1292","1986","1327","602","","861","2249","2629","2769","2847","3061","3200","2834","2279","2599","2727","3379","4802","4982","5158","3659","3237","2417","2244","2174","2388","3096","3530","3925","4229","3672","4083","4720","","",
"Turkey","TUR","Trademark applications, direct resident","IP.TMK.RESD","715","200","480","360","643","1031","1108","1037","865","867","897","902","","1333","909","1117","1037","1430","1460","1560","2143","1986","3496","","4015","3558","3740","3790","4051","6359","8143","8616","9743","12251","11675","12815","15860","16118","14632","18277","21188","20289","28534","30507","38524","48981","54788","58713","60597","59819","73142","103748","","",
"Turkey","TUR","Trademark applications, total","IP.TMK.TOTL","1340","454","1630","1152","1638","2142","2608","2188","1960","1952","1983","2048","","3809","1736","2081","1851","2683","3171","2852","4129","3313","4098","","4876","5807","6369","6559","6898","9420","11343","11450","12022","14850","14402","16194","20662","21100","19790","24622","29532","28917","36245","38577","47195","60697","67300","72034","74685","71466","85466","117754","","",
"Turkey","TUR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","302.31364","311.07271","306.5141","320.05364","362.78132","351.72407","366.63722","492.31654","503.84596","574.36384","617.74246","709.61431","744.61477","803.91938","884.38361","","","",
"Turkey","TUR","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.00088","39.04038","34.91912","37.81945","37.10639","39.6623","39.22308","46.60878","49.69528","69.74807","82.8873","106.00903","107.32377","122.11542","142.28813","","","",
"Turkey","TUR","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133859648","106787555","89399797","123364670","147697188","217447443","193654203","275112382","423832071","454047637","870979600","1077574539","990847814","536439348","763179631","1010840536","881846891","1281261668","1643907482","1679724101","1359242821","1713837053","1921400175","","",
"Turkey","TUR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7492539097522","1.21396963220848","0.999972331463367","1.17522065799046","1.33929927456042","1.65549701711019","1.20581173428862","1.6073655632391","2.1446794505466","2.1825608347999","4.14051378076162","4.82574572151897","3.87127475676248","1.78985753689828","1.93246393809154","1.89681360873056","1.47404295480715","1.85398932911453","1.893321919803","1.61597004033355","1.73772986786626","1.93410242946747","1.83861323040683","","",
"Tuvalu","TUV","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","1","0","0","0.3","0","0","0","0","0","0","","","","",
"Tuvalu","TUV","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","Trademark applications, aggregate direct","IP.TMK.AGGD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","Trademark applications, Madrid","IP.TMK.MDRD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13523","4873","4720","3700","","","","","","","","",
"Tuvalu","TUV","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.8159453677802","17.6859144194825","4.24964886375914","14.9803635774728","","","","","","","","",
"Tanzania","TZA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218042","683196","5319945.66666666","106900","","270000","400000","1506853.33333333","",
"Tanzania","TZA","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","448.199999999999","122","","","","","","",
"Tanzania","TZA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43442","","","","","","",
"Tanzania","TZA","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","90","73","64","71","69","77","93","94","105","97","102.6","98.4","96.1","87.2","95.5","80.9","92.9","76.3","88.8","107","128.2","122.8","129.7","152","","","","",
"Tanzania","TZA","Patent applications, nonresidents","IP.PAT.NRES","","","","58","76","65","","86","","","","","45","","65","","57","71","","42","88","","30","57","","30","","","37","23","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Trademark applications, aggregate direct","IP.TMK.AGGD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Trademark applications, Madrid","IP.TMK.MDRD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Trademark applications, direct nonresident","IP.TMK.NRES","","431","624","474","443","540","","612","","","","","244","","360","","275","444","","178","324","","254","","","","","","234","279","","","","","","","","","412","620","620","459","415","436","382","310","461","509","","","","","","",
